구인신청일자,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처,인증구분,등급,인증발급일,인증만료일,시작일자,종료일자,시군구명
2023-06-28,한국우진학교,사무 보조원(공공기관),시간제,시급,9620,무관,1년미만,무관,,    ,서울특별시 마포구 월드컵북로38길 21,"공사,공공",서울지역본부,2023-07-05,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-31,서울
2023-06-28,중구길벗장애인자립생활센터,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,고졸,,    ,서울특별시 중구 다산로 210 홍진빌딩 3층,중소,서울지역본부,2023-07-04,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-05,서울
2023-06-28,서울특별시보라매병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1471292,무관,1년미만,무관,,    ,서울특별시 동작구 보라매로5길 20,"공사,공공",서울남부지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-10,서울
2023-06-28,(주)영일,사무 보조원(일반사업체),계약직,월급,759980,무관,무관,무관,,    ,경상남도 김해시 김해대로 1769 301호,중소,부산지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-28,경상도
2023-06-28,앙쥬 주식회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,기타디자인,    ,부산광역시 기장군 정관읍 산단3로 92-82,중소,부산지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,부산
2023-06-28,주식회사 비젼테크,전기·전자 분야 단순 종사원,시간제,시급,9620,무관,무관,무관,,    ,부산광역시 금정구 개좌로 263 주식회사 비젼테크,중소,부산지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-21,부산
2023-06-28,인창대연요양병원,기타 보건·의료 서비스 종사원,상용직,시급,9620,무관,무관,무관,,    ,부산광역시 남구 수영로 164,"협회,단체",부산지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,부산
2023-06-28,하이컨시,사무 보조원(일반사업체),계약직,월급,759980,무관,1년미만,무관,,    ,서울특별시 강남구 도곡로 460  2층,중소,부산지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-28,서울
2023-06-28,(주)세명에스앤더블유,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,대구광역시 북구 유통단지로 115 3층,중소,대구지역본부,2023-06-29,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,대구
2023-06-28,제이제이힐빙협동조합,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,1년미만,무관,,    ,대구광역시 달성군 옥포읍 돌미상업로 9 302호,개인,대구지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-09-14,대구
2023-06-28,(주)포스코이앤씨,사무 보조원(일반사업체),계약직,월급,2090000,무관,무관,무관,건축학,    ,경상북도 포항시 북구 중흥로 307 엔지니어링센터,중소,인천지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,경상도
2023-06-28,가톨릭대학교 인천성모병원,기타 보건·의료 서비스 종사원,계약직,시급,9620,무관,무관,무관,,    ,인천광역시 부평구 동수로 56,중소,인천지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,인천
2023-06-28,(주)세라컴,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,1년미만,무관,,    ,충청남도 아산시 온천대로1122번길 46-5,중소,충남지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-27,충청도
2023-06-28,천안재활병원,주차 관리·안내원,상용직,월급,2010580,무관,1년미만,무관,,    ,충청남도 천안시 서북구 쌍용대로 225 SRRC 천안재활병원,개인,충남지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,충청도
2023-06-28,행복믿음 주식회사,음료 조리사(바리스타 포함),계약직,연봉,14000000,무관,1년미만,무관,,    ,서울특별시 종로구 종로 26,대기업,충남지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-06,서울
2023-06-28,영암자립센터,식품 분야 단순 종사원,계약직,시급,9620,무관,무관,무관,,    ,전라남도 영암군 삼호읍 녹색로 1117-129,중소,전남지사,2023-07-05,1588-1519,없음,없음,없음,없음,2023-06-28,2023-08-31,전라도
2023-06-28,경상북도체육회,직업 운동선수,상용직,시급,9620,무관,1년미만,무관,,    ,경상북도 경산시 경산로44길 7  경북체육회,"협회,단체",경북지사,2023-07-04,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-14,경상도
2023-06-28,을지대학교,사무 보조원(공공기관),계약직,월급,1030250,무관,무관,무관,,    ,경기도 성남시 수정구 산성대로 553,"공사,공공",경기동부지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-04,경기도
2023-06-28,농협하나로유통,"기타 판매 단순 종사원(전단지배포, 벽보원, 물품 보관원)",계약직,연봉,31000000,무관,무관,무관,,    ,경기도 성남시 분당구 성남대로43번길 11 농협성남유통센터,중소,경기동부지사,2023-06-29,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-19,경기도
2023-06-28,(주)현대캐터링시스템,주방 보조원(일반 음식점),계약직,월급,2110580,무관,무관,무관,,한식조리기능사    ,경기도 성남시 분당구 야탑로 98 2층 현대캐터링시스템,중소,경기동부지사,2023-06-29,1588-1519,없음,없음,없음,없음,2023-06-28,2023-07-19,경기도
2023-06-28,(주)덕진신소재,금속기계부품 조립원,계약직,월급,2500000,무관,무관,대졸,화학공학,    ,전라북도 전주시 덕진구 원만성로 106 209호,중소,전북지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-07-03,2023-07-31,전라도
2023-06-27,주식회사 그린산업,세탁원(다림질원),상용직,시급,9620,무관,무관,무관,,    ,"충청남도 예산군 덕산면 온천단지3로 45-7 , 스파캐슬 내",중소,충북지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-08-18,충청도
2023-06-27,이룸,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,경상남도 창원시 성산구 완암로 50  테크동 B101호,중소,경남지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-09-26,경상도
2023-06-27,통영비지니스호텔,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,무관,1년미만,무관,,    ,경상남도 통영시 통영해안로 575,중소,경남지사,2023-07-04,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-28,경상도
2023-06-27,제주특별자치도교육청,환경 미화원,계약직,시급,9620,무관,무관,무관,,    ,제주특별자치도 제주시 문연로 5 제주특별자치도교육청,"공사,공공",제주지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-09-26,제주도
2023-06-27,주식회사에이치엘클레무브,직업 운동선수,계약직,시급,9620,무관,1년미만,무관,,    ,인천광역시 연수구 하모니로 224,중소,제주지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-09-26,인천
2023-06-27,씨제이프레시웨이 주식회사(인천세종병원점),주방 보조원(일반 음식점),계약직,시급,9620,무관,1년미만,무관,,    ,인천광역시 계양구 계양문화로 20 인천세종병원,중소,인천지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-31,인천
2023-06-27,씨제이푸드빌(주) 빕스 광천점,주방 보조원(일반 음식점),시간제,시급,9620,무관,무관,무관,,    ,광주광역시 서구 무진대로 903,대기업,광주지역본부,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-09-26,광주
2023-06-27,솔방울매운족발,한식 조리사(일반 음식점),상용직,시급,12000,무관,1년미만,무관,,한식조리기능사    ,강원특별자치도 원주시 중앙로 40  1층,개인,강원지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-08-31,강원도
2023-06-27,경기과학기술대학,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",시간제,시급,9620,무관,1년미만,무관,기계공학,    ,경기도 시흥시 경기과기대로 269,"협회,단체",경기서부지사,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-03,경기도
2023-06-27,코오롱엘에스아이주식회사,조경 식재원,상용직,월급,2010580,무관,무관,무관,,    ,경상북도 경주시 불국로 289-17 경주 코오롱호텔,중소,경북지사,2023-07-03,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-04,경상도
2023-06-27,구미요양원,시설 요양보호사(노인요양사),상용직,시급,9620,무관,1년미만,무관,,    ,경상북도 구미시 형곡중앙로 8  4층,개인,경북지사,2023-07-03,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-26,경상도
2023-06-27,주식회사가드니아,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,경기도 구리시 동구릉로460번길 114  4층 주식회사가드니아,중소,경기북부지사,2023-07-04,1588-1519,없음,없음,없음,없음,2023-06-27,2023-08-31,경기도
2023-06-27,와이씨에프엔비(주),음료 조리사(바리스타 포함),계약직,월급,1010000,무관,1년미만,무관,,    ,서울특별시 송파구 백제고분로41길 30 1층,중소,서울동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-31,서울
2023-06-27,와이씨에프엔비(주),환경 미화원,상용직,월급,1010000,무관,1년미만,무관,,    ,서울특별시 송파구 백제고분로41길 30 1층,중소,서울동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-31,서울
2023-06-27,한국로지스풀(주),사무 보조원(일반사업체),상용직,연봉,31200000,무관,무관,초대졸,,    ,서울특별시 마포구 마포대로 63-8 삼창프라자 6층,중소,경기동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-08-31,서울
2023-06-27,(주)저스템,모니터 요원,상용직,시급,9700,무관,무관,고졸,,    ,경기도 수원시 권선구 오목천로132번길 13,중소,경기동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-31,경기도
2023-06-27,(주)씨케이솔루션,음료 조리사(바리스타 포함),상용직,시급,9620,무관,1년미만,무관,,    ,경기도 용인시 기흥구 신구로12번길 32  씨케이빌딩 7층,중소,경기동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-31,경기도
2023-06-27,더봄플러스주식회사,고객 상담원(인터넷·통신),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호,중소,경기동부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-06-29,서울
2023-06-27,(주)베어베터,제과·제빵원,상용직,월급,1030000,무관,1년미만,무관,,    ,"서울특별시 성동구 성수일로4길 25  , 807",중소,서울북부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-12,서울
2023-06-27,공릉꿈마을협동조합,음료 조리사(바리스타 포함),시간제,시급,9620,무관,1년미만,무관,,    ,서울특별시 노원구 화랑로 464,"협회,단체",서울북부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-15,서울
2023-06-27,에스케이쉴더스 주식회사,네일 아티스트(손톱 관리사),계약직,월급,1410000,무관,무관,무관,,    ,경기도 성남시 분당구 판교로227번길 23,대기업,경기서부지사,2023-06-27,1588-1519,없음,없음,없음,없음,2023-06-27,2023-07-04,경기도
2023-06-26,주식회사 행복누리,음료 조리사(바리스타 포함),상용직,월급,2200000,무관,무관,무관,,    ,충청북도 청주시 흥덕구 백봉로 39,대기업,충북지사,2023-06-26,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-03,충청도
2023-06-26,중화중학교,환경 미화원,계약직,월급,1200000,무관,1년미만,무관,,    ,서울특별시 중랑구 용마산로 364,"공사,공공",서울북부지사,2023-06-29,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-14,서울
2023-06-26,청주조경건설,직업 운동선수,계약직,월급,900000,무관,1년미만,무관,,    ,충청북도 청주시 흥덕구 오송읍 궁평길 24 2층,중소,충북지사,2023-06-30,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-31,충청도
2023-06-26,비에이치아이주식회사,직업 운동선수,계약직,시급,9620,무관,무관,무관,,    ,경상남도 함안군 군북면 장백로 122 비에이치아이,중소,경남지사,2023-07-03,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-31,경상도
2023-06-26,함께만드는협동조합 언니네,음료 조리사(바리스타 포함),시간제,시급,9620,무관,1년미만,무관,,    ,경상남도 사천시 벌리6길 98,중소,경남지사,2023-06-26,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-21,경상도
2023-06-26,송원여자상업고등학교,학교행정 사무원(교무),상용직,시급,9620,무관,무관,대졸,,    ,광주광역시 남구 송암로 73  송원여자상업고등학교,중소,광주지역본부,2023-07-03,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-25,광주
2023-06-26,서강고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,1년미만,무관,,    ,광주광역시 북구 서강로 1,"공사,공공",광주지역본부,2023-06-28,1588-1519,없음,없음,없음,없음,2023-06-26,2023-09-25,광주
2023-06-26,충남대학교병원,기타 보건·의료 서비스 종사원,계약직,연봉,14000000,무관,무관,무관,,    ,대전광역시 중구 문화로 282 충남대학교병원,중소,대전지역본부,2023-06-26,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-03,대전
2023-06-26,축산물품질평가원,공공행정 사무원,계약직,시급,9620,무관,무관,무관,,    ,세종특별자치시  아름서길 21,"공사,공공",대전지역본부,2023-06-26,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-31,세종
2023-06-26,(주)레딕스,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,대전광역시 대덕구 문평서로 8-24,중소,대전지역본부,2023-06-26,1588-1519,없음,없음,없음,없음,2023-06-26,2023-07-31,대전
